Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Mean Sea Level Pressure  [MSL];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;07;15;00;00;25.48;1003.90;8.09;212.28
2019;07;15;01;00;24.58;1003.40;9.42;223.45
2019;07;15;02;00;23.66;1002.70;10.20;227.86
2019;07;15;03;00;22.99;1002.50;11.02;231.63
2019;07;15;04;00;22.50;1003.10;11.89;234.87
2019;07;15;05;00;22.11;1003.50;12.18;235.84
2019;07;15;06;00;22.45;1004.10;11.59;233.84
2019;07;15;07;00;26.23;1003.80;11.59;233.84
2019;07;15;08;00;29.74;1003.50;11.81;232.43
2019;07;15;09;00;31.58;1003.20;10.23;230.71
2019;07;15;10;00;32.98;1003.00;9.73;231.01
2019;07;15;11;00;33.89;1002.80;8.21;232.13
2019;07;15;12;00;34.44;1002.30;5.50;238.39
2019;07;15;13;00;34.37;1002.00;3.60;233.13
2019;07;15;14;00;32.76;1001.60;2.62;195.95
2019;07;15;15;00;32.42;1001.50;3.76;163.30
2019;07;15;16;00;31.29;1001.50;5.32;151.70
2019;07;15;17;00;31.95;1001.80;6.95;158.75
2019;07;15;18;00;30.84;1002.80;7.75;158.20
2019;07;15;19;00;29.26;1003.80;6.29;113.63
2019;07;15;20;00;28.64;1004.60;5.35;132.27
2019;07;15;21;00;28.14;1004.50;4.90;143.97
2019;07;15;22;00;27.58;1004.60;4.55;161.57
2019;07;15;23;00;27.15;1005.00;4.32;180.00
2019;07;16;00;00;26.70;1004.60;3.76;196.70
2019;07;16;01;00;25.96;1004.10;4.39;214.99
2019;07;16;02;00;25.13;1003.30;5.09;225.00
2019;07;16;03;00;24.48;1003.10;6.13;229.76
2019;07;16;04;00;23.92;1003.90;6.49;236.31
2019;07;16;05;00;23.42;1004.60;6.70;233.75
2019;07;16;06;00;23.90;1004.90;6.99;235.49
2019;07;16;07;00;27.34;1004.80;6.49;236.31
2019;07;16;08;00;29.84;1004.40;6.30;239.04
2019;07;16;09;00;31.40;1004.60;4.51;241.39
2019;07;16;10;00;32.32;1004.40;1.48;255.96
2019;07;16;11;00;32.72;1003.90;0.80;26.57
2019;07;16;12;00;33.00;1003.60;2.31;51.34
2019;07;16;13;00;33.11;1003.20;2.60;56.31
2019;07;16;14;00;32.97;1002.70;3.08;69.44
2019;07;16;15;00;32.67;1002.50;3.62;84.29
2019;07;16;16;00;32.19;1002.30;4.33;94.76
2019;07;16;17;00;31.38;1002.60;5.86;100.62
2019;07;16;18;00;29.50;1003.10;6.83;108.43
2019;07;16;19;00;28.55;1004.10;6.15;110.56
2019;07;16;20;00;27.76;1004.30;6.99;124.51
2019;07;16;21;00;27.34;1004.60;6.88;132.88
2019;07;16;22;00;27.09;1004.90;6.64;139.40
2019;07;16;23;00;26.82;1004.90;6.30;149.04
2019;07;17;00;00;26.48;1004.80;6.29;156.37
2019;07;17;01;00;26.08;1004.20;6.16;173.29
2019;07;17;02;00;25.68;1003.20;6.03;197.35
2019;07;17;03;00;25.33;1003.00;5.40;216.87
2019;07;17;04;00;24.55;1002.80;6.19;234.46
2019;07;17;05;00;23.93;1003.30;6.92;242.10
2019;07;17;06;00;24.56;1003.70;7.24;243.43
2019;07;17;07;00;27.62;1004.20;6.49;250.56
2019;07;17;08;00;29.81;1004.10;5.59;255.07
2019;07;17;09;00;31.19;1004.30;5.04;270.00
2019;07;17;10;00;31.90;1003.70;4.35;294.44
2019;07;17;11;00;32.22;1003.40;4.07;315.00
2019;07;17;12;00;32.38;1002.90;4.20;329.04
2019;07;17;13;00;32.44;1002.60;4.35;335.56
2019;07;17;14;00;32.45;1002.30;4.55;341.57
2019;07;17;15;00;32.15;1001.80;4.33;355.24
2019;07;17;16;00;31.70;1001.20;4.02;10.30
2019;07;17;17;00;30.94;1001.30;4.07;45.00
2019;07;17;18;00;29.25;1002.30;4.90;72.90
2019;07;17;19;00;28.18;1003.00;7.42;104.04
2019;07;17;20;00;27.68;1003.80;7.13;135.00
2019;07;17;21;00;27.31;1004.00;8.09;159.15
2019;07;17;22;00;27.01;1004.00;8.67;175.24
2019;07;17;23;00;26.79;1003.90;9.03;184.57
2019;07;18;00;00;26.55;1003.50;9.00;196.26
2019;07;18;01;00;26.08;1003.20;9.18;205.56
2019;07;18;02;00;25.57;1002.30;9.29;215.54
2019;07;18;03;00;25.37;1001.90;9.93;223.53
2019;07;18;04;00;25.08;1001.80;10.80;233.13
2019;07;18;05;00;24.77;1002.00;10.99;238.39
2019;07;18;06;00;25.05;1002.30;9.98;244.36
2019;07;18;07;00;26.98;1002.50;8.89;248.63
2019;07;18;08;00;29.33;1002.60;8.89;248.63
2019;07;18;09;00;30.45;1002.90;8.70;245.56
2019;07;18;10;00;31.40;1002.80;7.41;240.95
2019;07;18;11;00;32.06;1002.70;6.61;240.64
2019;07;18;12;00;32.69;1002.20;5.69;235.30
2019;07;18;13;00;33.03;1001.40;5.62;230.19
2019;07;18;14;00;33.21;1000.90;4.84;228.01
2019;07;18;15;00;33.22;1000.60;4.07;225.00
2019;07;18;16;00;32.71;1000.30;1.80;216.87
2019;07;18;17;00;31.93;1000.80;0.72;90.00
2019;07;18;18;00;30.49;1001.60;2.55;81.87
2019;07;18;19;00;29.92;1002.20;11.89;125.13
2019;07;18;20;00;29.32;1003.00;12.50;138.50
2019;07;18;21;00;28.95;1003.70;12.41;150.46
2019;07;18;22;00;28.57;1003.50;11.84;160.46
2019;07;18;23;00;28.29;1003.40;10.14;173.88
2019;07;19;00;00;27.71;1003.30;9.37;182.20
2019;07;19;01;00;27.03;1002.70;8.91;194.04
2019;07;19;02;00;26.45;1001.80;9.03;203.50
2019;07;19;03;00;26.02;1001.60;9.39;212.47
2019;07;19;04;00;25.64;1001.50;9.96;220.60
2019;07;19;05;00;25.31;1002.30;10.97;228.99
2019;07;19;06;00;25.20;1003.00;11.09;234.25
2019;07;19;07;00;27.48;1003.30;10.63;241.70
2019;07;19;08;00;30.37;1003.40;11.44;245.85
2019;07;19;09;00;31.99;1003.70;10.83;248.55
2019;07;19;10;00;33.24;1003.30;9.45;252.26
2019;07;19;11;00;34.21;1002.80;7.07;255.26
2019;07;19;12;00;34.93;1001.80;3.55;246.04
2019;07;19;13;00;35.22;1001.20;1.14;198.43
2019;07;19;14;00;35.34;1001.20;1.44;90.00
2019;07;19;15;00;35.03;1001.50;3.26;83.66
2019;07;19;16;00;32.50;1001.80;5.05;85.91
2019;07;19;17;00;32.75;1002.00;7.28;98.53
2019;07;19;18;00;30.81;1002.70;7.77;103.39
2019;07;19;19;00;30.58;1003.90;5.35;132.27
2019;07;19;20;00;29.63;1003.90;6.19;144.46
2019;07;19;21;00;28.88;1004.30;7.24;153.43
2019;07;19;22;00;28.21;1004.40;8.21;164.74
2019;07;19;23;00;27.67;1004.60;8.65;177.61
2019;07;20;00;00;26.91;1004.40;7.99;187.77
2019;07;20;01;00;25.98;1004.60;8.31;197.65
2019;07;20;02;00;25.04;1003.20;8.53;207.65
2019;07;20;03;00;24.48;1002.90;9.22;218.66
2019;07;20;04;00;23.80;1003.60;10.20;227.86
2019;07;20;05;00;23.24;1004.50;10.09;235.18
2019;07;20;06;00;23.49;1005.30;10.00;239.74
2019;07;20;07;00;27.03;1005.40;9.66;243.43
2019;07;20;08;00;30.09;1005.50;9.69;248.20
2019;07;20;09;00;31.68;1005.40;8.43;250.02
2019;07;20;10;00;32.88;1005.10;7.07;255.26
2019;07;20;11;00;33.67;1004.70;4.32;270.00
2019;07;20;12;00;34.15;1004.00;2.31;308.66
2019;07;20;13;00;34.16;1003.50;2.52;360.00
2019;07;20;14;00;32.69;1003.70;3.83;41.19
2019;07;20;15;00;31.84;1004.00;5.48;66.80
2019;07;20;16;00;29.95;1003.60;5.77;86.42
2019;07;20;17;00;30.88;1003.70;6.92;98.97
2019;07;20;18;00;29.65;1004.20;6.76;115.20
2019;07;20;19;00;29.24;1005.10;8.59;123.02
2019;07;20;20;00;28.73;1005.50;8.29;145.62
2019;07;20;21;00;28.42;1006.20;8.09;159.15
2019;07;20;22;00;28.10;1006.20;7.64;171.87
2019;07;20;23;00;27.72;1005.90;7.56;180.00
2019;07;21;00;00;27.26;1005.70;7.64;188.13
2019;07;21;01;00;26.59;1005.30;8.05;190.30
2019;07;21;02;00;25.79;1004.50;8.91;194.04
2019;07;21;03;00;25.14;1004.40;8.77;199.18
2019;07;21;04;00;24.55;1004.80;8.77;199.18
2019;07;21;05;00;24.15;1005.10;8.56;202.25
2019;07;21;06;00;24.70;1005.70;8.29;214.38
2019;07;21;07;00;28.04;1006.10;5.12;230.71
2019;07;21;08;00;30.19;1006.50;3.40;237.99
2019;07;21;09;00;30.56;1006.70;3.40;212.01
2019;07;21;10;00;31.16;1006.50;2.55;171.87
2019;07;21;11;00;30.25;1006.10;3.67;168.69
2019;07;21;12;00;29.37;1006.10;4.32;180.00
2019;07;21;13;00;30.85;1005.30;5.05;184.09
2019;07;21;14;00;30.09;1005.20;4.38;189.46
2019;07;21;15;00;30.87;1005.30;4.69;184.40
2019;07;21;16;00;29.19;1004.50;4.32;180.00
2019;07;21;17;00;29.39;1004.50;4.69;175.60
2019;07;21;18;00;29.18;1005.00;4.90;162.90
2019;07;21;19;00;29.68;1005.10;3.26;83.66
2019;07;21;20;00;29.19;1005.90;3.89;123.69
2019;07;21;21;00;28.91;1006.80;4.90;143.97
2019;07;21;22;00;28.43;1007.00;6.61;150.64
2019;07;21;23;00;28.07;1006.70;7.73;152.24
2019;07;22;00;00;27.81;1006.30;8.89;158.63
2019;07;22;01;00;27.57;1005.70;9.61;167.01
2019;07;22;02;00;27.27;1005.40;9.39;175.60
2019;07;22;03;00;27.00;1005.20;9.01;182.29
2019;07;22;04;00;26.64;1005.20;8.40;189.87
2019;07;22;05;00;26.77;1005.00;8.40;189.87
2019;07;22;06;00;26.95;1005.10;7.92;180.00
2019;07;22;07;00;28.88;1005.30;7.95;174.81
2019;07;22;08;00;30.16;1005.60;8.47;167.74
2019;07;22;09;00;29.85;1005.50;9.61;167.01
2019;07;22;10;00;29.17;1006.00;9.78;173.66
2019;07;22;11;00;29.24;1005.70;9.00;180.00
2019;07;22;12;00;28.05;1005.10;9.36;180.00
2019;07;22;13;00;28.43;1004.20;7.99;187.77
2019;07;22;14;00;28.43;1003.70;7.99;187.77
2019;07;22;15;00;28.47;1003.80;7.56;180.00
2019;07;22;16;00;28.45;1003.40;7.93;177.40
2019;07;22;17;00;28.14;1003.60;7.95;185.19
2019;07;22;18;00;27.92;1003.90;8.40;189.87
2019;07;22;19;00;28.92;1005.30;12.96;178.41
2019;07;22;20;00;28.13;1005.70;12.22;193.63
2019;07;22;21;00;27.54;1006.40;12.73;208.74
2019;07;22;22;00;26.75;1006.20;13.32;218.42
2019;07;22;23;00;26.17;1006.30;14.51;223.99
2019;07;23;00;00;25.62;1005.90;15.19;233.67
2019;07;23;01;00;25.12;1005.10;14.88;237.85
2019;07;23;02;00;24.70;1003.80;13.53;241.39
2019;07;23;03;00;24.48;1003.40;11.44;241.82
2019;07;23;04;00;24.39;1003.60;8.50;233.62
2019;07;23;05;00;24.34;1004.30;7.13;225.00
2019;07;23;06;00;24.60;1004.80;6.79;212.01
2019;07;23;07;00;25.92;1005.20;6.64;192.53
2019;07;23;08;00;29.83;1005.40;9.73;218.99
2019;07;23;09;00;31.50;1005.00;9.22;231.34
2019;07;23;10;00;33.11;1003.70;9.45;252.26
2019;07;23;11;00;34.41;1003.40;8.64;270.00
2019;07;23;12;00;32.57;1003.20;4.80;282.99
2019;07;23;13;00;33.28;1003.00;0.72;270.00
2019;07;23;14;00;33.43;1002.90;2.31;141.34
2019;07;23;15;00;33.38;1002.70;6.37;137.29
2019;07;23;16;00;31.09;1003.30;10.69;135.00
2019;07;23;17;00;32.01;1002.90;11.71;135.00
2019;07;23;18;00;31.23;1003.40;11.02;141.63
2019;07;23;19;00;30.19;1004.50;9.98;154.36
2019;07;23;20;00;29.25;1005.10;9.57;160.20
2019;07;23;21;00;28.13;1005.50;10.80;180.00
2019;07;23;22;00;27.06;1005.20;10.39;194.04
2019;07;23;23;00;25.99;1005.50;9.79;197.10
2019;07;24;00;00;25.23;1005.50;9.96;192.53
2019;07;24;01;00;25.61;1005.20;10.74;193.57
2019;07;24;02;00;25.67;1004.40;10.50;202.17
2019;07;24;03;00;25.48;1004.30;11.04;199.03
2019;07;24;04;00;25.32;1004.40;10.14;196.50
2019;07;24;05;00;25.23;1004.40;9.53;190.89
2019;07;24;06;00;25.26;1005.20;9.73;182.12
2019;07;24;07;00;25.97;1005.80;10.44;180.00
2019;07;24;08;00;27.86;1006.70;10.83;248.55
2019;07;24;09;00;28.72;1006.50;12.76;253.61
2019;07;24;10;00;29.26;1006.00;14.59;254.25
2019;07;24;11;00;29.34;1005.50;15.98;255.65
2019;07;24;12;00;29.84;1004.80;13.55;253.01
2019;07;24;13;00;30.04;1004.40;10.81;240.02
2019;07;24;14;00;30.13;1004.40;8.16;228.58
2019;07;24;15;00;30.03;1004.40;6.61;209.36
2019;07;24;16;00;29.57;1004.30;6.12;180.00
2019;07;24;17;00;29.19;1004.80;7.29;159.78
2019;07;24;18;00;28.82;1005.20;9.00;163.74
2019;07;24;19;00;28.34;1006.00;10.83;164.58
2019;07;24;20;00;28.17;1006.40;8.23;156.80
2019;07;24;21;00;27.70;1006.70;10.31;155.22
2019;07;24;22;00;27.08;1007.30;10.59;162.18
2019;07;24;23;00;26.53;1007.60;9.75;175.76
2019;07;25;00;00;25.98;1007.50;9.01;177.71
2019;07;25;01;00;25.26;1007.20;9.06;186.84
2019;07;25;02;00;24.42;1006.80;9.36;202.62
2019;07;25;03;00;23.92;1006.40;10.74;219.56
2019;07;25;04;00;24.43;1006.60;9.93;226.47
2019;07;25;05;00;24.46;1007.20;8.16;228.58
2019;07;25;06;00;24.45;1007.40;8.29;235.62
2019;07;25;07;00;25.24;1007.80;6.37;222.71
2019;07;25;08;00;27.57;1008.10;10.99;238.39
2019;07;25;09;00;29.82;1008.20;10.63;241.70
2019;07;25;10;00;31.88;1007.70;9.50;245.38
2019;07;25;11;00;33.49;1006.70;7.99;262.23
2019;07;25;12;00;31.71;1006.40;4.33;274.76
2019;07;25;13;00;32.17;1006.40;2.62;285.95
2019;07;25;14;00;31.84;1006.10;2.10;300.96
2019;07;25;15;00;31.68;1006.00;1.14;341.57
2019;07;25;16;00;29.44;1006.30;1.30;303.69
2019;07;25;17;00;30.25;1006.40;0.00;180.00
2019;07;25;18;00;30.00;1006.60;1.80;126.87
2019;07;25;19;00;28.68;1007.00;2.52;180.00
2019;07;25;20;00;27.28;1007.40;9.23;249.44
2019;07;25;21;00;26.39;1008.10;9.69;238.67
2019;07;25;22;00;26.06;1008.70;10.51;231.95
2019;07;25;23;00;25.96;1008.70;11.12;240.95
2019;07;26;00;00;25.92;1007.90;12.10;247.25
2019;07;26;01;00;25.68;1007.00;13.55;253.01
2019;07;26;02;00;24.12;1006.30;13.45;254.48
2019;07;26;03;00;23.35;1006.30;11.37;259.05
2019;07;26;04;00;22.91;1007.00;10.81;268.09
2019;07;26;05;00;22.65;1007.80;9.73;267.88
2019;07;26;06;00;23.30;1008.10;9.11;260.91
2019;07;26;07;00;26.70;1008.10;8.56;255.38
2019;07;26;08;00;28.91;1008.30;13.71;256.33
2019;07;26;09;00;30.32;1008.20;12.65;265.10
2019;07;26;10;00;31.66;1007.40;10.80;270.00
2019;07;26;11;00;32.89;1006.20;9.01;272.29
2019;07;26;12;00;30.75;1006.00;6.57;279.46
2019;07;26;13;00;32.09;1005.00;4.90;287.10
2019;07;26;14;00;31.69;1005.10;4.10;307.87
2019;07;26;15;00;31.20;1004.90;2.60;326.31
2019;07;26;16;00;29.75;1005.30;1.80;360.00
2019;07;26;17;00;30.14;1005.70;2.16;90.00
2019;07;26;18;00;29.37;1005.80;4.84;138.01
2019;07;26;19;00;27.99;1005.90;6.99;145.49
2019;07;26;20;00;27.03;1006.50;10.09;177.95
2019;07;26;21;00;26.12;1007.20;10.95;189.46
2019;07;26;22;00;25.20;1007.70;11.17;200.77
2019;07;26;23;00;24.21;1007.40;10.97;203.20
2019;07;27;00;00;23.76;1006.80;10.63;208.30
2019;07;27;01;00;23.31;1006.00;10.38;213.69
2019;07;27;02;00;22.85;1005.10;11.71;225.00
2019;07;27;03;00;22.28;1004.30;12.10;233.47
2019;07;27;04;00;21.86;1004.90;11.38;235.30
2019;07;27;05;00;21.48;1005.40;9.22;231.34
2019;07;27;06;00;21.98;1006.10;8.67;228.37
2019;07;27;07;00;25.63;1006.50;9.09;236.31
